id,chain,offer,market,repeattrips,repeater,offerdate
3630967782,507,1200581,96,1,t,2013-04-03
3630979719,507,1199256,96,0,f,2013-03-16
3631026537,507,1197502,96,2,t,2013-03-26
3631043076,508,1200578,96,0,f,2013-04-01
3631084458,508,1197502,96,1,t,2013-03-30
3631089314,508,1200581,96,0,f,2013-03-30
3631108919,510,1208251,96,0,f,2013-04-25
3631184402,240,1197502,12,0,f,2013-03-25
3631247107,180,1197502,2,1,t,2013-03-29
3631285190,31,1199258,17,0,f,2013-03-31
3631286250,31,1197502,17,0,f,2013-03-25
3631304891,21,1199258,10,0,f,2013-03-26
3631306227,21,1208501,10,1,t,2013-04-25
3631307180,21,1199258,10,0,f,2013-03-22
3631307352,21,1198275,10,0,f,2013-03-26
3631307378,21,1199258,10,0,f,2013-03-28
3631307379,21,1199256,10,0,f,2013-03-16
3631316742,77,1198272,37,0,f,2013-03-27
3631317254,77,1197502,37,0,f,2013-03-25
3631318041,77,1208251,37,7,t,2013-04-24
3631335199,64,1194044,21,0,f,2013-03-02
3631339107,65,1199258,26,0,f,2013-03-17
3631347410,68,1197502,4,0,f,2013-04-16
3631385988,98,1208329,8,0,f,2013-04-24
3631392088,98,1197502,8,0,f,2013-03-31
3631392107,98,1208329,8,0,f,2013-04-26
3631403532,12,1204576,7,1,t,2013-04-26
3631429772,166,1203052,14,2,t,2013-04-05
3631439424,96,1208251,27,4,t,2013-04-23
3631439966,96,1199256,27,0,f,2013-03-14
3631441056,96,1204576,27,0,f,2013-04-08
3631454525,214,1197502,8,0,f,2013-03-26
3631507772,214,1208252,8,0,f,2013-04-23
3631530583,206,1204576,21,1,t,2013-04-08
3631566194,46,1208251,15,0,f,2013-04-29
3631612466,88,1208251,14,0,f,2013-04-30
3631918465,42,1204576,20,0,f,2013-04-06
3632126837,377,1203052,9,0,f,2013-04-12
3632129929,377,1203052,9,2,t,2013-04-09
3632142075,377,1203052,9,1,t,2013-04-03
3632144076,377,1203052,9,3,t,2013-04-01
3632145493,377,1203052,9,0,f,2013-04-01
3632148780,377,1203052,9,0,f,2013-04-01
3632153484,24,1203052,9,5,t,2013-04-04
3632155095,24,1203052,9,0,f,2013-04-12
3632155474,24,1203052,9,0,f,2013-04-08
3632172333,85,1200988,22,0,f,2013-04-12
3632220961,507,1197502,96,0,f,2013-04-16
3632230055,507,1200581,96,0,f,2013-03-30
3632267853,508,1208251,96,0,f,2013-04-23
3632279711,508,1197502,96,0,f,2013-04-03
3632323054,510,1199256,96,0,f,2013-03-14
3632450248,233,1208329,33,0,f,2013-04-25
3632459352,424,1197502,28,0,f,2013-03-28
3632462775,31,1208251,17,0,f,2013-04-30
3632483375,31,1208252,17,0,f,2013-04-25
3632489218,31,1208329,17,8,t,2013-04-22
3632489364,31,1197502,17,0,f,2013-03-26
3632506269,16,1208329,10,0,f,2013-04-23
3632508278,21,1199256,10,0,f,2013-03-27
3632508389,21,1208501,10,1,t,2013-04-26
3632509223,21,1197502,10,1,t,2013-04-05
3632511221,21,1208329,10,0,f,2013-04-26
3632513291,21,1208501,10,0,f,2013-04-25
3632518957,77,1198271,37,0,f,2013-03-26
3632519406,77,1208252,37,0,f,2013-04-30
3632520052,77,1197502,37,1,t,2013-03-25
3632541745,65,1208329,26,1,t,2013-04-22
3632563405,70,1208251,34,0,f,2013-04-26
3632573332,165,1208251,21,0,f,2013-04-29
3632579376,83,1208329,15,0,f,2013-04-24
3632588077,211,1197502,24,0,f,2013-04-21
3632598750,89,1208329,16,2,t,2013-04-25
3632634191,96,1198272,27,0,f,2013-03-25
3632634637,96,1208251,27,0,f,2013-04-24
3632634977,96,1208329,27,0,f,2013-04-22
3632734995,46,1208252,15,0,f,2013-04-29
3632794201,20,1200581,7,0,f,2013-03-31
3632801620,4,1200581,1,0,f,2013-03-30
3633232450,285,1208503,33,0,f,2013-04-24
3633245749,134,1204576,15,0,f,2013-04-07
3633246788,134,1204821,15,0,f,2013-04-22
3633295856,377,1203052,9,0,f,2013-04-11
3633299577,377,1203052,9,0,f,2013-04-09
3633308914,377,1203052,9,1,t,2013-04-09
3633327424,24,1203052,9,3,t,2013-04-10
3633338938,85,1204576,22,0,f,2013-04-08
3633458312,240,1199258,12,0,f,2013-03-13
3633549398,31,1199258,17,0,f,2013-03-29
3633550544,31,1208329,17,0,f,2013-04-26
3633566504,16,1208329,10,12,t,2013-04-23
3633567131,21,1198275,10,0,f,2013-03-25
3633567319,21,1199258,10,0,f,2013-03-22
3633567399,21,1208251,10,1,t,2013-04-29
3633569476,21,1198275,10,0,f,2013-03-26
3633569704,21,1208501,10,0,f,2013-04-24
3633570307,21,1198272,10,0,f,2013-03-25
3633571046,21,1200578,10,1,t,2013-04-08
3633578195,77,1208251,37,0,f,2013-04-26
3633598487,64,1194044,21,0,f,2013-03-02
3633620152,70,1194044,34,0,f,2013-03-22
3633624886,70,1197502,34,0,f,2013-03-29
3633640222,143,1197502,34,0,f,2013-04-07
3633653469,126,1208251,18,0,f,2013-04-24
3633654235,126,1197502,18,0,f,2013-03-25
3633659350,211,1208251,24,0,f,2013-04-24
3633659363,211,1197502,24,0,f,2013-03-26
3633695230,184,1204576,21,0,f,2013-04-21
3633695282,184,1208329,21,0,f,2013-04-22
3633695304,184,1208329,21,0,f,2013-04-24
3633697619,184,1208329,21,0,f,2013-04-23
3633702993,96,1208501,27,0,f,2013-04-27
3633703339,96,1198272,27,0,f,2013-03-25
3633703891,96,1204576,27,0,f,2013-04-04
3633709075,214,1208329,8,4,t,2013-04-25
3633756148,214,1200578,8,0,f,2013-04-01
3633791934,46,1197502,15,0,f,2013-03-27
3633793636,46,1208251,15,0,f,2013-04-26
3633855623,20,1197502,7,0,f,2013-03-27
3633859505,4,1197502,1,0,f,2013-03-28
3633896674,360,1208501,37,0,f,2013-04-25
3633897751,360,1208501,37,0,f,2013-04-24
3634303115,285,1208501,33,9,t,2013-04-26
3634378909,24,1203052,9,2,t,2013-04-02
3634391323,24,1203052,9,0,f,2013-04-03
3634424794,507,1208251,96,1,t,2013-04-28
3634443963,507,1200578,96,0,f,2013-04-06
3634446608,507,1200579,96,0,f,2013-03-30
3634575866,510,1200582,96,0,f,2013-04-01
3634591876,510,1200581,96,0,f,2013-04-04
3634677541,8,1208252,1,0,f,2013-04-25
3634726711,31,1199258,17,0,f,2013-03-14
3634732382,31,1197502,17,0,f,2013-03-25
3634735149,31,1208329,17,0,f,2013-04-22
3634750103,16,1208329,10,5,t,2013-04-22
3634751957,21,1208329,10,0,f,2013-04-24
3634752020,21,1199256,10,0,f,2013-03-14
3634753138,21,1199258,10,0,f,2013-03-17
3634753458,21,1199256,10,0,f,2013-03-22
3634753998,21,1197502,10,0,f,2013-03-27
3634754595,21,1208329,10,3,t,2013-04-23
3634756602,21,1199256,10,0,f,2013-03-14
3634762858,77,1208251,37,3,t,2013-04-23
3634762865,77,1208329,37,3,t,2013-04-23
3634784734,64,1204576,21,0,f,2013-04-04
3634785436,64,1194044,21,2,t,2013-03-04
3634807921,70,1194044,34,1,t,2013-03-02
3634831332,98,1208329,8,0,f,2013-04-23
3634843912,151,1200579,35,0,f,2013-04-01
3634854230,2,1197502,1,1,t,2013-03-26
3634867522,215,1197502,34,1,t,2013-03-28
3634880430,184,1197502,21,0,f,2013-04-01
3634880944,184,1197502,21,3,t,2013-04-18
3634881954,184,1204576,21,0,f,2013-04-07
3634883298,184,1197502,21,0,f,2013-03-25
3634889407,184,1208251,21,0,f,2013-04-24
3634891664,96,1197502,27,0,f,2013-03-30
3634896014,214,1208329,8,0,f,2013-04-23
3634914701,214,1197502,8,0,f,2013-03-26
3634943980,214,1197502,8,0,f,2013-03-29
3635009137,46,1204576,15,0,f,2013-04-08
3635053002,4,1197502,1,1,t,2013-03-28
3635664289,42,1208329,20,0,f,2013-04-22
3635820514,134,1197502,15,0,f,2013-04-01
3635879859,377,1203052,9,4,t,2013-04-04
3635880145,377,1203052,9,0,f,2013-04-03
3635883652,377,1203052,9,1,t,2013-04-18
3635884138,24,1203052,9,0,f,2013-04-02
3635964732,507,1200579,96,0,f,2013-04-15
3636014926,508,1197502,96,0,f,2013-03-28
3636038901,508,1200579,96,1,t,2013-04-08
3636098865,510,1208252,96,0,f,2013-04-28
3636238874,240,1208251,12,0,f,2013-04-27
3636239619,100,1199258,10,0,f,2013-03-23
3636240768,224,1208329,10,1,t,2013-04-25
3636257962,424,1198271,28,0,f,2013-03-26
3636275210,31,1197502,17,0,f,2013-03-30
3636312091,31,1208251,17,0,f,2013-04-23
3636323016,31,1197502,17,0,f,2013-03-25
3636341261,31,1200581,17,0,f,2013-03-31
3636367476,21,1208251,10,0,f,2013-04-24
3636368636,21,1208503,10,0,f,2013-04-26
3636369255,21,1197502,10,0,f,2013-04-18
3636369786,21,1198272,10,0,f,2013-03-26
3636372910,21,1197502,10,0,f,2013-03-29
3636374026,21,1208503,10,0,f,2013-04-24
3636375033,21,1197502,10,2,t,2013-03-25
3636375101,21,1198275,10,0,f,2013-03-25
3636377363,21,1208501,10,5,t,2013-04-28
3636379478,21,1199258,10,0,f,2013-03-15
3636384556,101,1204576,20,0,f,2013-04-08
3636387124,77,1198274,37,0,f,2013-03-26
3636402020,64,1194044,21,0,f,2013-03-02
3636414603,70,1197502,34,0,f,2013-03-28
3636439172,64,1199258,21,0,f,2013-03-30
3636439188,64,1194044,21,1,t,2013-03-28
3636534051,165,1199258,21,0,f,2013-03-14
3636534229,165,1197502,21,0,f,2013-03-26
3636536049,165,1208329,21,2,t,2013-04-27
3636539819,83,1204576,15,0,f,2013-04-23
3636541179,143,1200581,34,0,f,2013-04-04
3636549030,211,1208252,24,1,t,2013-04-25
3636593117,26,1200581,16,0,f,2013-04-04
3636593457,26,1200582,16,0,f,2013-04-03
3636597843,211,1208251,24,1,t,2013-04-26
3636639510,191,1208329,39,1,t,2013-04-22
3636664932,166,1203052,14,5,t,2013-04-01
3636674672,184,1197502,21,0,f,2013-03-26
3636674708,184,1197502,21,0,f,2013-03-30
3636677616,184,1197502,21,0,f,2013-04-17
3636678447,184,1208251,21,1,t,2013-04-26
3636680982,184,1197502,21,0,f,2013-03-27
3636682940,184,1197502,21,0,f,2013-03-25
3636683773,184,1197502,21,0,f,2013-04-17
3636689120,184,1208251,21,4,t,2013-04-23
3636692533,184,1197502,21,1,t,2013-04-16
3636694619,184,1200988,21,0,f,2013-03-16
3636696089,184,1197502,21,0,f,2013-03-28
3636696976,184,1208329,21,2,t,2013-04-23
3636697865,184,1208251,21,0,f,2013-04-25
3636699462,184,1197502,21,0,f,2013-04-19
3636699917,184,1197502,21,0,f,2013-04-05
3636700012,184,1208329,21,0,f,2013-04-25
3636700446,184,1208329,21,0,f,2013-04-24
3636704137,96,1208251,27,1,t,2013-04-26
3636704147,96,1198275,27,0,f,2013-03-26
3636704839,96,1198275,27,0,f,2013-03-27
3636706657,96,1198272,27,1,t,2013-03-27
3636736928,214,1197502,8,0,f,2013-04-17
3636742042,214,1208251,8,0,f,2013-04-23
3636813846,214,1197502,8,0,f,2013-03-25
3636819470,214,1197502,8,1,t,2013-03-26
3636902111,46,1197502,15,0,f,2013-04-07
3636941525,46,1199258,15,0,f,2013-03-19
3636953045,46,1200988,15,0,f,2013-03-17
3636983518,46,1200581,15,0,f,2013-04-02
3636995858,46,1197502,15,0,f,2013-04-03
3637079056,15,1208251,9,1,t,2013-04-26
3637132242,360,1199256,37,0,f,2013-03-14
3637137210,360,1204821,37,0,f,2013-04-01
3637138289,360,1204576,37,0,f,2013-04-04
3637715462,42,1197502,20,0,f,2013-04-18
3637717631,42,1198275,20,0,f,2013-03-25
3637747917,404,1208251,96,0,f,2013-04-28
3638075476,285,1208503,33,1,t,2013-04-27
3638075779,285,1208503,33,1,t,2013-04-24
3638075982,285,1200578,33,0,f,2013-04-03
3638076251,285,1208501,33,1,t,2013-04-29
3638076546,285,1208501,33,13,t,2013-04-26
3638076787,285,1208501,33,12,t,2013-04-29
3638077599,285,1208503,33,0,f,2013-04-28
3638077652,285,1208501,33,4,t,2013-04-24
3638077807,285,1208501,33,0,f,2013-04-29
3638078048,285,1208501,33,1,t,2013-04-24
3638078122,285,1208503,33,0,f,2013-04-25
3638078248,285,1208501,33,2,t,2013-04-29
3638110374,134,1197502,15,0,f,2013-04-06
3638120349,134,1208251,15,0,f,2013-04-26
3638242623,24,1203052,9,1,t,2013-04-06
3638249574,24,1203052,9,1,t,2013-04-08
3638250696,24,1203052,9,0,f,2013-04-03
3638254660,377,1203052,9,0,f,2013-04-08
3638261383,24,1203052,9,0,f,2013-04-08
3638265521,24,1203052,9,0,f,2013-04-02
3638266906,377,1203052,9,4,t,2013-04-04
3638268148,24,1203052,9,1,t,2013-04-08
3638314705,85,1200988,22,1,t,2013-03-16
3638364813,507,1200578,96,0,f,2013-04-02
3638369866,507,1208251,96,0,f,2013-04-27
3638471459,510,1200578,96,1,t,2013-04-02
3638481645,510,1208251,96,2,t,2013-04-26
3638590037,507,1200582,96,0,f,2013-04-05
3638626710,507,1200582,96,0,f,2013-04-06
3638665308,508,1200582,96,0,f,2013-04-02
3638677170,508,1197502,96,0,f,2013-03-28
3638898444,240,1208501,12,0,f,2013-04-26
3638943533,100,1198275,10,0,f,2013-03-27
3638963229,104,1198272,2,0,f,2013-03-26
3638992299,224,1199258,10,0,f,2013-03-19
3639004755,224,1197502,10,0,f,2013-04-02
3639052886,31,1197502,17,0,f,2013-03-28
3639065873,40,1197502,23,1,t,2013-04-20
3639082083,16,1197502,10,0,f,2013-03-31
3639082577,21,1208329,10,0,f,2013-04-23
3639083606,21,1197502,10,0,f,2013-04-18
3639084830,21,1199256,10,0,f,2013-03-15
3639084847,21,1204576,10,0,f,2013-04-05
3639088114,21,1208501,10,0,f,2013-04-28
3639089099,101,1200579,20,0,f,2013-04-01
3639117668,64,1194044,21,6,t,2013-03-03
3639120130,64,1194044,21,1,t,2013-03-16
3639121009,64,1194044,21,1,t,2013-03-02
3639167077,165,1208251,21,6,t,2013-04-23
3639168821,83,1197502,15,0,f,2013-04-07
3639173159,143,1208329,34,4,t,2013-04-26
3639173448,143,1200581,34,0,f,2013-04-03
3639176101,98,1197502,8,0,f,2013-03-25
3639176290,98,1204576,8,0,f,2013-04-24
3639177312,126,1208329,18,30,t,2013-04-23
3639201586,63,1208251,14,0,f,2013-04-27
3639201970,12,1200988,7,0,f,2013-03-16
3639211763,2,1197502,1,0,f,2013-03-26
3639224090,215,1197502,34,0,f,2013-04-08
3639224869,166,1203052,14,1,t,2013-04-01
3639231617,166,1208329,14,0,f,2013-04-28
3639231643,166,1203052,14,0,f,2013-04-02
3639233344,184,1197502,21,0,f,2013-03-25
3639233657,184,1208251,21,1,t,2013-04-28
3639234338,184,1200988,21,0,f,2013-03-17
3639236013,184,1200988,21,0,f,2013-03-18
3639237350,184,1204576,21,0,f,2013-04-04
3639238947,184,1204576,21,3,t,2013-04-05
3639242250,184,1208329,21,1,t,2013-04-24
3639248038,96,1199258,27,0,f,2013-03-15
3639248086,96,1197502,27,0,f,2013-03-26
3639248447,96,1208501,27,0,f,2013-04-27
3639249780,96,1208251,27,0,f,2013-04-28
3639273124,214,1208251,8,0,f,2013-04-27
3639274028,214,1197502,8,1,t,2013-04-06
3639312967,214,1200581,8,0,f,2013-04-01
3639379328,46,1197502,15,0,f,2013-03-27
3639381444,46,1204576,15,0,f,2013-04-04
3639399303,46,1200581,15,0,f,2013-04-06
3639417755,20,1200581,7,0,f,2013-04-04
3639430574,15,1208252,9,1,t,2013-04-23
3639433724,15,1204822,9,0,f,2013-04-19
3639699491,42,1197502,20,0,f,2013-03-26
3639700424,42,1197502,20,0,f,2013-03-31
3639860479,285,1197502,33,0,f,2013-03-27
3639861007,285,1208503,33,1,t,2013-04-27
3639862318,285,1197502,33,0,f,2013-04-09
3639863242,106,1204821,10,0,f,2013-04-06
3639868034,106,1208251,10,0,f,2013-04-23
3639874804,134,1204821,15,0,f,2013-04-19
3640044004,507,1208251,96,1,t,2013-04-23
3640143350,508,1200581,96,0,f,2013-04-14
3640144851,508,1200584,96,0,f,2013-04-01
3640235428,508,1208252,96,0,f,2013-04-23
3640256197,508,1199256,96,0,f,2013-03-14
3640270836,507,1199258,96,0,f,2013-03-15
3640283828,510,1200581,96,0,f,2013-04-02
3640329395,507,1200582,96,0,f,2013-04-04
3640361575,507,1200581,96,0,f,2013-04-20
3640367297,510,1208251,96,0,f,2013-04-29
3640392259,508,1200581,96,0,f,2013-04-04
3640417435,508,1200584,96,1,t,2013-04-15
3640418949,507,1199256,96,0,f,2013-03-15
3640501571,507,1200581,96,0,f,2013-04-07
3640536059,508,1200579,96,0,f,2013-04-08
3640659511,508,1197502,96,0,f,2013-03-27
3640717608,509,1200581,96,0,f,2013-04-07
3640719810,508,1208251,96,0,f,2013-04-25
3640727405,508,1197502,96,0,f,2013-03-27
3640727643,508,1200579,96,0,f,2013-04-15
3640758701,507,1200579,96,1,t,2013-04-19
3640973176,507,1197502,96,0,f,2013-03-25
3640974171,507,1208251,96,0,f,2013-04-29
3641013428,508,1197502,96,0,f,2013-04-17
3641104760,508,1208251,96,0,f,2013-04-28
3641108493,508,1199258,96,0,f,2013-03-14
3641184838,240,1198274,12,0,f,2013-03-26
3641193678,100,1198275,10,0,f,2013-03-26
3641199901,104,1197502,2,0,f,2013-03-30
3641235983,233,1197502,33,0,f,2013-03-28
3641259388,31,1208251,17,3,t,2013-04-29
3641288430,21,1199256,10,0,f,2013-03-16
3641291103,21,1197502,10,0,f,2013-04-01
3641291180,21,1208329,10,0,f,2013-04-22
3641300236,77,1208251,37,0,f,2013-04-27
3641300250,77,1204576,37,0,f,2013-04-04
3641311401,64,1194044,21,2,t,2013-03-13
3641326157,65,1197502,26,0,f,2013-04-02
3641346374,70,1194044,34,0,f,2013-03-13
3641361731,143,1197502,34,0,f,2013-03-27
3641379505,126,1204576,18,1,t,2013-04-21
3641380543,58,1208329,28,0,f,2013-04-25
3641385800,431,1197502,35,0,f,2013-03-26
3641420757,184,1197502,21,0,f,2013-03-30
3641422230,184,1197502,21,0,f,2013-03-29
3641423526,184,1208251,21,0,f,2013-04-23
3641429264,184,1197502,21,0,f,2013-03-25
3641430328,184,1208329,21,0,f,2013-04-22
3641433164,184,1197502,21,0,f,2013-03-25
3641433224,184,1204576,21,0,f,2013-04-06
3641433281,184,1197502,21,0,f,2013-04-04
3641435185,96,1208501,27,3,t,2013-04-27
3641435322,96,1204576,27,0,f,2013-04-06
3641435607,96,1208503,27,0,f,2013-04-24
3641449229,214,1200581,8,0,f,2013-04-04
3641671911,46,1199258,15,0,f,2013-03-13
3641689272,46,1200581,15,0,f,2013-03-31
3641715438,4,1204576,1,0,f,2013-04-08
3641734978,360,1208501,37,0,f,2013-04-24
3641737231,360,1208501,37,3,t,2013-04-28
3642149320,285,1208501,33,0,f,2013-04-28
3642153012,108,1204821,10,0,f,2013-04-18
3642222259,377,1203052,9,2,t,2013-04-01
3642242427,24,1203052,9,0,f,2013-04-04
3642243008,24,1197502,9,0,f,2013-03-31
3642244647,24,1203052,9,0,f,2013-04-15
3642245684,24,1208251,9,0,f,2013-04-24
3642298150,507,1199256,96,0,f,2013-03-14
3642341648,507,1200578,96,0,f,2013-04-04
3642506637,100,1204576,10,0,f,2013-04-06
3642574884,31,1199258,17,0,f,2013-03-14
3642587246,31,1208329,17,1,t,2013-04-27
3642588353,31,1197502,17,0,f,2013-03-30
3642589042,31,1208252,17,0,f,2013-04-28
3642609808,21,1199256,10,0,f,2013-03-15
3642610745,21,1199256,10,0,f,2013-03-16
3642611192,21,1197502,10,1,t,2013-03-29
3642613428,101,1200578,20,1,t,2013-04-01
3642614521,101,1197502,20,0,f,2013-03-29
3642661680,65,1197502,26,0,f,2013-04-18
3642668827,64,1194044,21,0,f,2013-03-03
3642681460,165,1204576,21,0,f,2013-04-04
3642682356,165,1197502,21,0,f,2013-03-31
3642702469,151,1197502,35,1,t,2013-03-27
3642706988,211,1200581,24,1,t,2013-04-03
3642738913,184,1197502,21,0,f,2013-03-28
3642740577,184,1208329,21,10,t,2013-04-27
3642740699,184,1197502,21,0,f,2013-03-27
3642743945,184,1197502,21,0,f,2013-03-25
3642744502,184,1197502,21,0,f,2013-03-27
3642745700,184,1197502,21,0,f,2013-03-27
3642754567,96,1199258,27,0,f,2013-03-13
3642754771,96,1208251,27,0,f,2013-04-23
3642838419,46,1208251,15,0,f,2013-04-26
3642845820,46,1199258,15,0,f,2013-03-15
3642855975,46,1208329,15,0,f,2013-04-23
3642924848,18,1204576,11,0,f,2013-04-04
3642933074,360,1199256,37,0,f,2013-03-15
3642934582,360,1208501,37,0,f,2013-04-27
3643195553,42,1200988,20,0,f,2013-03-23
3643381724,24,1203052,9,0,f,2013-04-05
3643393003,377,1203052,9,0,f,2013-04-06
3643395652,377,1203052,9,0,f,2013-04-05
3643433105,85,1208251,22,0,f,2013-04-27
3643497762,507,1200582,96,0,f,2013-04-02
3643524280,508,1200581,96,0,f,2013-04-01
3643524761,508,1199258,96,0,f,2013-03-14
3643579200,510,1208251,96,0,f,2013-04-25
3643585280,510,1200582,96,1,t,2013-04-03
3643707953,424,1197502,28,1,t,2013-03-25
3643716474,31,1208329,17,0,f,2013-04-22
3643735967,31,1197502,17,0,f,2013-03-26
3643736177,31,1197502,17,0,f,2013-03-31
3643738608,31,1197502,17,0,f,2013-04-20
3643739587,31,1208329,17,0,f,2013-04-22
3643756977,21,1208329,10,0,f,2013-04-25
3643761379,101,1200578,20,0,f,2013-04-09
3643762874,101,1208251,20,0,f,2013-04-25
3643765955,77,1208329,37,0,f,2013-04-24
3643801226,70,1194044,34,0,f,2013-03-15
3643802468,70,1194044,34,1,t,2013-03-04
3643819978,71,1194044,35,2,t,2013-03-02
3643830389,126,1204821,18,0,f,2013-04-09
3643844050,211,1200581,24,0,f,2013-04-06
3643845356,98,1208329,8,0,f,2013-04-22
3643852442,63,1208329,14,2,t,2013-04-28
3643863385,140,1208251,45,2,t,2013-04-26
3643878676,184,1204576,21,0,f,2013-04-05
3643879261,184,1204576,21,0,f,2013-04-04
3643880868,184,1197502,21,0,f,2013-04-17
3643881797,184,1208251,21,0,f,2013-04-23
3643882425,184,1197502,21,0,f,2013-03-28
3643882675,184,1197502,21,0,f,2013-03-26
3643886739,184,1208251,21,0,f,2013-04-23
3643887396,184,1197502,21,0,f,2013-03-30
3643889359,184,1208251,21,1,t,2013-04-23
3643889682,184,1197502,21,0,f,2013-03-27
3643890147,184,1197502,21,3,t,2013-04-04
3643890384,184,1208251,21,0,f,2013-04-24
3643894066,96,1208329,27,0,f,2013-04-27
3643931872,214,1197502,8,0,f,2013-03-25
3644014159,46,1208251,15,0,f,2013-04-25
3644032682,17,1200581,4,0,f,2013-04-03
3644354123,42,1197502,20,0,f,2013-04-21
3644354401,42,1198275,20,0,f,2013-03-26
3644485657,285,1208251,33,0,f,2013-04-30
3644486455,285,1197502,33,0,f,2013-04-21
3644495830,134,1199256,15,0,f,2013-03-22
3644548505,377,1203052,9,0,f,2013-04-17
3644618428,507,1197502,96,0,f,2013-03-26
3644648144,507,1200581,96,0,f,2013-04-04
3644667573,508,1208252,96,0,f,2013-04-25
3644697386,508,1199256,96,0,f,2013-03-22
3644721555,510,1197502,96,0,f,2013-03-29
3644733145,510,1200581,96,0,f,2013-04-01
3644825782,104,1198272,2,2,t,2013-03-26
3644830703,8,1197502,1,0,f,2013-03-28
3644913450,31,1197502,17,0,f,2013-03-25
3644933246,21,1198275,10,1,t,2013-03-25
3644934354,21,1208251,10,0,f,2013-04-24
3644935333,21,1197502,10,0,f,2013-03-28
3644937082,21,1199256,10,0,f,2013-03-17
3644937870,101,1208251,20,0,f,2013-04-27
3644958980,64,1194044,21,0,f,2013-03-02
3644959320,64,1208251,21,3,t,2013-04-24
3644959804,64,1194044,21,2,t,2013-03-03
3644989965,70,1208251,34,0,f,2013-04-25
3645027001,12,1197502,7,0,f,2013-03-30
3645044398,191,1197502,39,0,f,2013-04-04
3645053221,166,1203052,14,1,t,2013-04-04
3645058904,184,1197502,21,1,t,2013-03-27
3645060173,184,1197502,21,0,f,2013-03-28
3645062162,184,1200988,21,0,f,2013-03-18
3645064725,184,1197502,21,0,f,2013-04-07
3645065146,184,1197502,21,0,f,2013-03-27
3645068104,184,1208251,21,1,t,2013-04-26
3645068658,184,1204576,21,0,f,2013-04-07
3645069010,184,1208329,21,0,f,2013-04-26
3645070865,184,1197502,21,0,f,2013-04-04
3645072655,96,1198275,27,1,t,2013-03-26
3645072677,96,1197502,27,1,t,2013-03-25
3645170818,46,1199258,15,1,t,2013-03-19
3646141191,192,1208329,22,0,f,2013-04-26
3647617980,192,1208251,22,1,t,2013-04-23
3647693986,192,1208251,22,0,f,2013-04-24
3648184692,15,1197502,9,0,f,2013-04-01
3648189729,360,1208501,37,0,f,2013-04-29
3648548753,369,1197502,6,0,f,2013-03-27
3648549672,42,1208251,20,1,t,2013-04-26
3648549957,42,1197502,20,0,f,2013-03-28
3648550584,42,1198274,20,0,f,2013-03-27
3648688652,285,1208503,33,0,f,2013-04-26
3648748364,24,1203052,9,0,f,2013-04-05
3648758808,377,1203052,9,1,t,2013-04-10
3648759040,377,1203052,9,0,f,2013-04-10
3648759607,377,1203052,9,2,t,2013-04-05
3648765261,377,1203052,9,1,t,2013-04-20
3648782497,24,1203052,9,2,t,2013-04-13
3648835600,507,1200581,96,0,f,2013-03-30
3648860593,507,1208251,96,2,t,2013-04-26
3648861316,507,1199256,96,0,f,2013-03-15
3648888583,508,1197502,96,0,f,2013-04-08
3648918440,508,1200578,96,0,f,2013-03-30
3649036333,240,1208501,12,0,f,2013-04-26
3649108969,31,1208329,17,0,f,2013-04-22
3649110672,31,1197502,17,0,f,2013-04-18
3649141838,31,1197502,17,0,f,2013-03-25
3649160811,31,1197502,17,0,f,2013-04-21
3649162474,31,1208329,17,0,f,2013-04-22
3649163768,31,1197502,17,0,f,2013-03-26
3649191144,21,1199256,10,0,f,2013-03-16
3649192559,21,1199256,10,0,f,2013-03-15
3649192757,21,1199256,10,0,f,2013-03-27
3649193625,21,1204576,10,0,f,2013-04-07
3649194445,21,1199256,10,0,f,2013-03-13
3649194650,21,1199258,10,0,f,2013-03-21
3649196040,21,1199256,10,0,f,2013-03-26
3649198891,21,1197502,10,1,t,2013-04-20
3649200878,101,1204822,20,1,t,2013-04-18
3649204560,101,1197502,20,1,t,2013-03-25
3649210738,101,1208251,20,0,f,2013-04-27
3649213309,77,1208329,37,1,t,2013-04-22
3649237192,64,1208252,21,0,f,2013-04-26
3649237387,64,1194044,21,1,t,2013-03-06
3649267419,70,1208251,34,0,f,2013-04-29
3649274526,71,1194044,35,1,t,2013-03-01
3649274807,71,1194044,35,0,f,2013-03-01
3649332905,70,1194044,34,1,t,2013-03-12
3649339115,71,1194044,35,0,f,2013-03-03
3649350084,165,1199256,21,0,f,2013-03-14
3649351386,83,1208251,15,1,t,2013-04-24
3649352370,83,1200581,15,0,f,2013-04-04
3649356854,133,1208251,43,1,t,2013-04-26
3649397618,26,1200581,16,0,f,2013-04-04
3649398765,83,1200581,15,0,f,2013-04-14
3649403386,58,1200579,28,0,f,2013-04-05
3649431333,63,1208329,14,6,t,2013-04-23
3649460742,166,1203052,14,1,t,2013-04-03
3649470330,166,1203052,14,1,t,2013-04-03
3649477843,166,1203052,14,3,t,2013-04-01
3649480544,184,1208251,21,0,f,2013-04-24
3649485914,184,1208329,21,1,t,2013-04-26
3649486671,184,1197502,21,0,f,2013-03-26
3649487485,184,1197502,21,0,f,2013-03-29
3649488152,184,1197502,21,1,t,2013-03-26
3649489969,184,1197502,21,1,t,2013-03-25
3649491623,184,1197502,21,0,f,2013-03-26
3649494938,184,1204576,21,0,f,2013-04-06
