id,chain,offer,market,offerdate
4640660788,152,1221658,10,2013-06-20
4640665738,6,1208329,4,2013-05-07
4640666083,153,1221663,12,2013-06-25
4640667688,153,1221658,12,2013-06-20
4640674282,153,1220503,12,2013-07-01
4640675294,6,1230218,4,2013-07-25
4640677632,153,1230218,12,2013-07-24
4640681117,6,1221663,4,2013-06-20
4640689711,153,1221658,12,2013-06-20
4640700773,152,1230218,10,2013-07-25
4640711387,153,1230218,12,2013-07-24
4640716845,6,1220502,4,2013-07-11
4640720685,153,1220502,12,2013-07-21
4640728256,6,1221663,4,2013-06-23
4640731961,152,1221658,10,2013-06-21
4640736854,152,1230218,10,2013-07-25
4640739807,152,1221667,10,2013-06-21
4640743785,6,1221663,4,2013-06-21
4640758986,6,1221663,4,2013-06-30
4640760354,152,1221658,10,2013-06-20
4640764985,153,1230218,12,2013-07-28
4640767428,153,1230218,12,2013-07-28
4640769318,153,1221663,12,2013-06-21
4640771892,153,1221658,12,2013-06-26
4640775618,6,1221663,4,2013-06-20
4640780785,153,1230218,12,2013-07-29
4640781003,153,1221658,12,2013-06-21
4640781615,152,1230218,10,2013-07-27
4640782918,152,1230218,10,2013-07-25
4640788134,153,1221663,12,2013-06-23
4640792159,6,1208329,4,2013-05-07
4640794957,153,1221663,12,2013-06-24
4640802834,153,1220502,12,2013-07-02
4640807143,153,1220503,12,2013-07-01
4640809305,6,1221663,4,2013-06-23
4640809458,6,1221663,4,2013-06-20
4640813394,6,1230218,4,2013-07-25
4640813802,153,1221663,12,2013-06-26
4640816080,152,1220503,10,2013-07-01
4640817204,6,1220502,4,2013-07-04
4640824509,6,1230218,4,2013-07-24
4640826659,6,1221663,4,2013-06-20
4640828371,6,1221663,4,2013-06-21
4640829956,153,1204576,12,2013-05-10
4640833117,152,1221667,10,2013-06-20
4640838570,152,1230218,10,2013-07-27
4640839400,153,1221663,12,2013-06-22
4640843361,6,1221658,4,2013-06-21
4640844195,153,1230218,12,2013-07-26
4640845750,6,1221658,4,2013-06-22
4640848117,6,1221663,4,2013-06-22
4640853070,152,1221663,10,2013-06-21
4640854612,152,1221667,10,2013-06-29
4640855164,152,1221663,10,2013-06-20
4640855332,153,1221658,12,2013-06-23
4640867239,153,1221663,12,2013-06-20
4640870813,153,1221663,12,2013-06-23
4640873033,152,1221663,10,2013-06-20
4640877936,153,1221663,12,2013-06-26
4640881042,153,1221663,12,2013-06-21
4640884763,153,1221663,12,2013-06-21
4640889032,6,1221663,4,2013-06-25
4640896202,153,1230218,12,2013-07-25
4640899425,153,1230218,12,2013-07-24
4640903113,6,1230218,4,2013-07-28
4640906314,153,1230218,12,2013-07-24
4640909275,6,1220502,4,2013-07-05
4640909626,6,1220502,4,2013-07-06
4640926724,152,1221658,10,2013-06-21
4640935589,153,1230218,12,2013-07-26
4640936280,153,1221658,12,2013-06-20
4640938986,6,1230218,4,2013-07-24
4640939581,6,1221663,4,2013-06-20
4640940995,6,1221663,4,2013-06-23
4640941023,152,1221658,10,2013-06-23
4640941849,6,1230218,4,2013-07-28
4640945610,6,1230218,4,2013-07-28
4640951646,6,1220502,4,2013-07-12
4640953257,6,1221658,4,2013-06-21
4640955458,153,1230218,12,2013-07-26
4640956003,153,1221663,12,2013-06-28
4640957394,153,1230218,12,2013-07-24
4640958755,153,1221663,12,2013-06-20
4640960961,153,1221663,12,2013-06-25
4640965661,153,1221658,12,2013-06-20
4640968547,153,1221663,12,2013-06-22
4640971368,153,1221663,12,2013-06-20
4640973626,152,1221663,10,2013-06-22
4640974554,153,1221663,12,2013-06-21
4640976510,153,1221658,12,2013-06-21
4640979454,153,1221663,12,2013-06-29
4640980256,153,1221663,12,2013-06-20
4640982153,6,1221663,4,2013-06-21
4640982586,153,1221663,12,2013-06-20
4640986354,6,1221663,4,2013-06-30
4640990405,6,1230218,4,2013-07-29
4640990524,152,1221667,10,2013-06-23
4640995797,153,1230218,12,2013-07-27
4640999975,153,1221663,12,2013-06-26
4641001062,152,1220502,10,2013-07-01
4641008494,153,1221658,12,2013-06-21
4641009254,153,1221663,12,2013-06-21
4641014076,153,1221658,12,2013-06-23
4641017964,152,1230218,10,2013-07-28
4641024119,153,1221658,12,2013-06-24
4641025255,153,1219903,12,2013-07-01
4641031104,152,1221667,10,2013-06-22
4641032813,6,1221663,4,2013-06-22
4641034037,152,1220503,10,2013-07-18
4641042526,153,1220503,12,2013-07-02
4641043802,152,1219903,10,2013-06-30
4641048595,153,1221658,12,2013-06-20
4641051598,153,1204576,12,2013-05-09
4641054465,152,1230218,10,2013-07-26
4641054946,153,1221658,12,2013-06-23
4641057265,152,1230218,10,2013-07-26
4641059521,6,1221658,4,2013-06-20
4641060193,6,1221658,4,2013-06-22
4641063805,152,1221663,10,2013-06-30
4641063927,152,1221667,10,2013-06-26
4641066595,6,1221663,4,2013-06-26
4641068156,153,1230218,12,2013-07-25
4641071617,153,1220502,12,2013-07-06
4641080698,153,1221663,12,2013-06-23
4641081771,6,1221658,4,2013-06-24
4641091069,6,1221663,4,2013-06-22
4641098083,6,1221663,4,2013-06-21
4641106879,6,1221663,4,2013-06-22
4641117921,6,1220503,4,2013-07-02
4641125043,153,1230218,12,2013-07-25
4641127272,6,1221663,4,2013-06-20
4641131706,152,1221658,10,2013-06-22
4641132065,6,1221658,4,2013-06-21
4641132255,153,1230218,12,2013-07-24
4641137659,153,1221663,12,2013-06-22
4641143421,153,1221663,12,2013-06-23
4641146008,152,1221667,10,2013-06-24
4641147040,6,1221663,4,2013-06-24
4641149311,153,1221658,12,2013-06-22
4641156115,153,1220503,12,2013-07-03
4641159965,6,1220503,4,2013-07-09
4641160713,153,1221663,12,2013-06-26
4641161139,153,1220503,12,2013-07-01
4641161928,153,1230218,12,2013-07-28
4641164150,6,1220503,4,2013-07-19
4641166385,153,1221663,12,2013-06-28
4641168823,6,1221663,4,2013-06-20
4641171912,153,1230218,12,2013-07-24
4641173794,6,1204576,4,2013-05-07
4641179625,6,1221663,4,2013-06-24
4641181849,6,1221663,4,2013-06-26
4641182029,6,1221658,4,2013-06-20
4641182691,152,1221667,10,2013-06-22
4641188422,153,1230218,12,2013-07-27
4641194910,153,1221658,12,2013-06-22
4641196139,153,1221663,12,2013-06-27
4641196829,6,1230218,4,2013-07-29
4641208316,152,1221667,10,2013-06-23
4641210887,6,1221658,4,2013-06-20
4641214277,6,1230218,4,2013-07-26
4641220066,153,1221663,12,2013-06-21
4641220544,153,1221663,12,2013-06-23
4641221778,153,1221663,12,2013-06-21
4641222358,153,1230218,12,2013-07-26
4641227742,152,1221667,10,2013-06-20
4641228862,6,1220502,4,2013-07-04
4641230164,153,1221658,12,2013-06-26
4641234306,6,1221663,4,2013-06-23
4641238967,153,1230218,12,2013-07-27
4641242676,6,1220502,4,2013-07-01
4641248775,152,1221663,10,2013-06-22
4641250537,153,1221658,12,2013-06-20
4641250763,153,1221663,12,2013-06-26
4641253546,6,1203439,4,2013-05-15
4641262695,152,1230218,10,2013-07-28
4641263047,152,1230218,10,2013-07-25
4641265150,153,1221658,12,2013-06-21
4641272845,6,1221663,4,2013-06-29
4641277946,152,1220502,10,2013-07-02
4641279853,6,1221663,4,2013-06-20
4641283000,153,1221658,12,2013-06-21
4641287706,6,1221658,4,2013-06-20
4641287896,6,1221663,4,2013-06-26
4641290546,6,1208251,4,2013-05-01
4641290631,6,1230218,4,2013-07-28
4641301104,153,1221658,12,2013-06-22
4641303395,153,1221663,12,2013-06-29
4641306704,153,1221658,12,2013-06-27
4641307532,153,1221663,12,2013-06-21
4641308191,6,1219903,4,2013-06-30
4641310494,153,1221663,12,2013-06-21
4641316534,153,1221663,12,2013-06-20
4641319316,153,1221663,12,2013-06-24
4641322161,153,1220503,12,2013-07-20
4641323405,152,1230218,10,2013-07-25
4641323505,6,1221658,4,2013-06-28
4641323917,153,1221658,12,2013-06-25
4641327790,153,1230218,12,2013-07-25
4641346980,152,1230218,10,2013-07-25
4641347190,153,1221663,12,2013-06-27
4641348329,6,1221658,4,2013-06-22
4641358921,152,1221663,10,2013-06-22
4641359282,152,1221667,10,2013-06-24
4641367631,153,1221663,12,2013-06-20
4641371452,152,1221667,10,2013-06-23
4641372237,6,1221663,4,2013-06-20
4641372872,153,1204821,12,2013-05-04
4641375864,153,1230218,12,2013-07-25
4641377929,6,1220502,4,2013-07-01
4641378188,152,1221658,10,2013-06-29
4641378902,6,1230218,4,2013-07-25
4641383582,6,1220502,4,2013-07-01
4641387118,6,1221663,4,2013-06-20
4641393820,152,1230218,10,2013-07-26
4641398316,6,1221658,4,2013-06-29
4641402311,6,1230218,4,2013-07-24
4641408395,153,1221663,12,2013-06-25
4641409276,152,1221667,10,2013-06-20
4641422781,6,1221658,4,2013-06-26
4641427442,6,1220502,4,2013-07-11
4641432813,153,1221663,12,2013-06-22
4641437931,6,1220503,4,2013-07-09
4641440991,6,1221663,4,2013-06-26
4641443284,6,1220502,4,2013-07-02
4641443553,152,1230218,10,2013-07-28
4641452405,6,1221663,4,2013-06-20
4641456505,6,1221663,4,2013-06-20
4641457094,6,1221658,4,2013-06-28
4641457663,6,1221663,4,2013-06-30
4641462681,6,1221658,4,2013-06-20
4641468387,153,1220502,12,2013-07-01
4641473039,153,1220503,12,2013-07-21
4641478534,6,1221663,4,2013-06-24
4641481500,153,1230218,12,2013-07-26
4641481845,153,1203439,12,2013-05-12
4641491174,6,1221663,4,2013-06-20
4641493918,153,1221658,12,2013-06-21
4641493984,6,1220503,4,2013-07-03
4641494577,153,1221663,12,2013-06-21
4641495954,6,1220502,4,2013-07-02
4641498770,153,1230218,12,2013-07-24
4641499313,153,1221663,12,2013-06-22
4641505535,153,1230218,12,2013-07-25
4641508478,6,1230218,4,2013-07-24
4641508777,6,1221658,4,2013-06-20
4641508863,152,1221663,10,2013-06-26
4641509208,152,1221667,10,2013-06-20
4641514177,152,1221667,10,2013-06-26
4641516484,6,1230218,4,2013-07-27
4641524553,152,1221663,10,2013-06-20
4641525217,152,1221658,10,2013-06-20
4641526211,152,1221658,10,2013-06-24
4641528417,152,1220503,10,2013-07-04
4641531319,153,1221663,12,2013-06-25
4641534526,6,1221658,4,2013-06-23
4641535676,153,1221663,12,2013-06-20
4641539995,6,1221663,4,2013-06-21
4641541533,153,1221663,12,2013-06-20
4641546221,153,1221663,12,2013-06-24
4641548559,6,1221663,4,2013-06-20
4641548905,152,1230218,10,2013-07-26
4641550516,6,1221658,4,2013-06-22
4641555137,153,1230218,12,2013-07-25
4641558446,153,1221658,12,2013-06-22
4641562163,6,1230218,4,2013-07-25
4641564318,153,1221663,12,2013-06-21
4641572712,153,1221658,12,2013-06-24
4641573431,6,1221658,4,2013-06-22
4641580789,153,1221663,12,2013-06-26
4641585062,152,1221667,10,2013-06-21
4641586669,152,1221663,10,2013-06-21
4641589223,152,1221663,10,2013-06-26
4641604303,152,1208251,10,2013-05-01
4641608119,6,1230218,4,2013-07-26
4641609280,153,1221658,12,2013-06-22
4641616387,153,1220502,12,2013-07-03
4641617310,6,1230218,4,2013-07-26
4641619390,6,1230218,4,2013-07-25
4641620042,153,1221663,12,2013-06-26
4641620362,152,1230218,10,2013-07-25
4641623250,153,1220503,12,2013-07-03
4641623645,6,1230218,4,2013-07-29
4641626184,153,1221658,12,2013-06-21
4641626653,6,1221663,4,2013-06-23
4641628682,153,1221663,12,2013-06-24
4641629155,153,1208251,12,2013-05-01
4641640226,153,1221658,12,2013-06-21
4641643928,152,1221663,10,2013-06-27
4641646682,152,1221667,10,2013-06-25
4641649280,153,1221658,12,2013-06-20
4641656742,153,1230218,12,2013-07-27
4641659392,6,1220502,4,2013-07-04
4641660425,153,1221663,12,2013-06-22
4641661721,6,1221663,4,2013-06-21
4641670875,152,1221667,10,2013-06-24
4641673245,153,1221663,12,2013-06-25
4641681087,153,1230218,12,2013-07-28
4641685589,6,1221663,4,2013-06-29
4641691738,153,1221658,12,2013-06-29
4641692378,153,1221658,12,2013-06-29
4641693204,153,1204821,12,2013-05-09
4641703008,152,1221658,10,2013-06-22
4641703354,6,1220503,4,2013-07-18
4641715095,153,1221658,12,2013-06-23
4641715207,153,1221658,12,2013-06-20
4641715571,6,1221658,4,2013-06-26
4641715821,152,1220503,10,2013-07-21
4641726313,153,1220503,12,2013-07-14
4641729990,6,1221658,4,2013-06-21
4641732499,6,1221658,4,2013-06-20
4641734675,152,1221658,10,2013-06-21
4641744443,152,1220502,10,2013-07-02
4641751232,152,1204821,10,2013-05-09
4641752829,153,1221658,12,2013-06-22
4641757810,6,1221658,4,2013-06-21
4641761104,6,1221663,4,2013-06-24
4641766807,153,1230218,12,2013-07-29
4641772479,6,1221663,4,2013-06-24
4641779117,153,1221663,12,2013-06-21
4641779633,152,1221663,10,2013-06-21
4641780666,6,1221663,4,2013-06-23
4641784020,152,1230218,10,2013-07-28
4641792164,6,1220503,4,2013-07-02
4641795391,153,1221663,12,2013-06-26
4641808553,153,1220502,12,2013-07-03
4641809436,153,1230218,12,2013-07-29
4641809725,6,1221658,4,2013-06-20
4641815441,153,1221658,12,2013-06-21
4641816633,6,1221658,4,2013-06-21
4641819148,153,1219900,12,2013-07-02
4641821705,6,1220503,4,2013-07-08
4641822595,153,1230218,12,2013-07-29
4641823710,153,1221663,12,2013-06-22
4641832696,153,1221658,12,2013-06-22
4641839325,153,1221663,12,2013-06-23
4641852263,6,1221658,4,2013-06-20
4641866162,6,1221658,4,2013-06-23
4641866198,6,1221663,4,2013-06-20
4641871052,152,1220503,10,2013-07-10
4641874314,6,1221658,4,2013-06-25
4641875596,6,1221663,4,2013-06-21
4641880175,152,1221667,10,2013-06-23
4641881183,153,1221663,12,2013-06-22
4641881632,6,1221658,4,2013-06-25
4641882217,153,1230218,12,2013-07-28
4641886414,6,1221663,4,2013-06-21
4641890721,6,1221663,4,2013-06-20
4641893922,153,1230218,12,2013-07-24
4641894487,6,1221658,4,2013-06-20
4641896467,6,1220502,4,2013-07-01
4641898879,153,1230218,12,2013-07-26
4641900115,153,1221658,12,2013-06-24
4641901275,6,1220503,4,2013-07-21
4641906070,152,1230218,10,2013-07-24
4641907944,153,1221658,12,2013-06-20
4641910765,6,1221658,4,2013-06-21
4641911875,153,1220502,12,2013-07-04
4641918600,152,1221667,10,2013-06-24
4641924320,6,1221663,4,2013-06-20
4641941148,153,1230218,12,2013-07-24
4641946802,153,1221658,12,2013-06-20
4641965648,153,1230218,12,2013-07-26
4641966328,6,1221663,4,2013-06-23
4641967592,6,1221658,4,2013-06-25
4641969403,152,1221667,10,2013-06-28
4641972878,6,1221658,4,2013-06-25
4641973087,153,1204576,12,2013-05-08
4641976679,6,1221663,4,2013-06-24
4641984248,153,1230218,12,2013-07-24
4641989889,6,1221663,4,2013-06-21
4641992722,6,1221663,4,2013-06-26
4641997304,6,1221658,4,2013-06-24
4641999518,153,1221658,12,2013-06-21
4641999979,6,1220502,4,2013-07-01
4642000800,6,1230218,4,2013-07-24
4642003076,153,1221658,12,2013-06-22
4642005832,153,1221658,12,2013-06-20
4642013242,153,1221663,12,2013-06-27
4642013458,153,1221663,12,2013-06-20
4642015739,153,1221663,12,2013-06-25
4642019857,153,1220503,12,2013-07-06
4642025796,6,1221658,4,2013-06-21
4642026117,6,1221663,4,2013-06-21
4642027793,153,1221663,12,2013-06-20
4642028533,152,1230218,10,2013-07-28
4642029198,6,1220502,4,2013-07-05
4642034326,6,1221658,4,2013-06-22
4642034424,153,1221658,12,2013-06-20
4642037104,153,1221658,12,2013-06-20
4642039883,153,1221663,12,2013-06-30
4642040129,152,1221667,10,2013-06-23
4642040134,153,1221663,12,2013-06-20
4642042717,6,1221658,4,2013-06-22
4642043083,153,1221658,12,2013-06-22
4642044859,152,1230218,10,2013-07-29
4642051063,152,1221663,10,2013-06-23
4642053171,6,1221658,4,2013-06-20
4642062738,153,1220503,12,2013-07-21
4642064915,152,1221667,10,2013-06-26
4642065284,6,1221663,4,2013-06-23
4642068958,153,1221663,12,2013-06-30
4642069690,6,1220502,4,2013-07-02
4642072696,152,1221658,10,2013-06-20
4642073924,6,1221663,4,2013-06-24
4642080466,6,1221663,4,2013-06-20
4642085072,153,1220503,12,2013-07-19
4642098358,6,1230218,4,2013-07-27
4642104729,153,1220503,12,2013-07-26
4642109021,152,1221658,10,2013-06-24
4642109759,6,1220503,4,2013-07-12
4642111847,153,1230218,12,2013-07-28
4642119308,6,1221663,4,2013-06-26
4642123784,6,1230218,4,2013-07-24
4642125659,6,1230218,4,2013-07-27
4642135980,6,1221658,4,2013-06-23
4642136583,6,1221663,4,2013-06-24
4642147674,152,1230218,10,2013-07-26
4642148148,6,1220503,4,2013-07-11
4642148218,153,1220503,12,2013-07-19
4642148771,153,1221663,12,2013-06-20
4642148857,153,1221658,12,2013-06-21
4642152673,152,1221663,10,2013-06-20
4642154259,153,1221663,12,2013-06-22
4642156391,153,1221663,12,2013-06-21
4642164980,6,1221658,4,2013-06-23
4642172682,6,1220503,4,2013-07-01
4642174257,6,1221663,4,2013-06-24
4642176517,153,1221658,12,2013-06-26
4642184683,153,1221663,12,2013-06-21
4642185316,6,1230218,4,2013-07-24
4642188031,6,1220502,4,2013-07-01
4642189738,153,1221663,12,2013-06-27
4642190337,153,1230218,12,2013-07-24
4642191800,6,1221663,4,2013-06-30
4642192051,152,1221663,10,2013-06-21
4642197485,153,1221658,12,2013-06-22
4642199576,6,1219903,4,2013-06-29
4642201676,6,1221658,4,2013-06-23
4642203558,153,1230218,12,2013-07-24
4642204740,152,1221658,10,2013-06-21
4642206918,6,1221663,4,2013-06-20
4642213629,6,1221663,4,2013-06-25
4642214281,153,1221663,12,2013-06-20
4642216949,153,1220502,12,2013-07-02
4642225544,153,1221663,12,2013-06-24
4642228147,152,1219903,10,2013-07-03
4642228604,152,1220502,10,2013-07-01
4642232475,6,1230218,4,2013-07-29
4642237481,6,1221663,4,2013-06-22
4642239225,6,1219903,4,2013-07-24
4642240105,6,1221663,4,2013-06-20
4642242271,6,1221663,4,2013-06-26
4642244088,6,1221663,4,2013-06-20
4642244761,153,1221663,12,2013-06-20
4642246215,152,1221663,10,2013-06-22
4642248811,152,1221663,10,2013-06-20
4642250081,153,1220503,12,2013-07-02
4642251835,153,1230218,12,2013-07-27
4642252473,6,1221663,4,2013-06-30
4642253759,153,1221658,12,2013-06-20
4642256584,6,1221658,4,2013-06-20
4642263375,153,1221658,12,2013-06-28
4642264120,153,1221658,12,2013-06-20
4642271747,153,1221663,12,2013-06-22
4642275950,6,1221663,4,2013-06-24
4642298611,6,1221663,4,2013-06-21
4642299772,152,1204576,10,2013-05-09
4642306612,152,1230218,10,2013-07-27
4642317366,6,1221663,4,2013-06-30
4642317624,153,1220503,12,2013-07-16
4642319199,6,1221658,4,2013-06-21
4642320435,6,1230218,4,2013-07-25
4642328436,152,1221667,10,2013-06-21
4642328869,153,1221663,12,2013-06-22
4642343793,153,1221658,12,2013-06-20
4642344364,153,1221663,12,2013-06-22
4642347625,153,1221658,12,2013-06-27
4642347982,153,1221663,12,2013-06-21
4642348658,6,1230218,4,2013-07-24
4642348976,152,1221658,10,2013-06-25
4642352919,6,1221658,4,2013-06-22
4642356291,6,1221663,4,2013-06-23
4642363771,153,1221658,12,2013-06-21
4642365217,152,1221663,10,2013-06-22
4642369667,153,1230218,12,2013-07-28
4642387494,152,1230218,10,2013-07-27
4642394251,6,1221663,4,2013-06-20
4642394878,153,1230218,12,2013-07-27
4642397109,6,1221663,4,2013-06-25
4642405346,6,1230218,4,2013-07-24
4642405532,153,1221663,12,2013-06-24
4642410905,152,1221667,10,2013-06-27
4642411486,153,1221658,12,2013-06-24
4642414587,6,1221663,4,2013-06-20
4642417626,153,1221663,12,2013-06-20
4642420219,152,1230218,10,2013-07-25
4642421247,152,1230218,10,2013-07-24
4642421386,6,1221658,4,2013-06-23
4642424887,6,1221658,4,2013-06-20
4642425935,153,1221658,12,2013-06-26
4642433141,6,1230218,4,2013-07-27
4642434346,6,1221658,4,2013-06-27
4642440047,6,1221658,4,2013-06-22
4642440294,152,1221667,10,2013-06-21
4642441915,153,1230218,12,2013-07-29
4642445432,153,1230218,12,2013-07-25
4642446835,153,1221663,12,2013-06-21
4642450656,152,1230218,10,2013-07-27
4642457628,6,1221658,4,2013-06-29
4642461033,152,1230218,10,2013-07-24
4642466091,153,1221663,12,2013-06-20
4642470470,153,1221663,12,2013-06-20
4642471964,153,1221663,12,2013-06-20
4642471998,6,1230218,4,2013-07-26
4642476986,6,1230218,4,2013-07-26
4642480079,6,1221663,4,2013-06-21
4642482856,152,1221663,10,2013-06-21
4642485854,153,1221658,12,2013-06-24
4642486013,153,1221658,12,2013-06-26
4642488668,153,1221658,12,2013-06-25
4642489165,153,1221658,12,2013-06-24
4642490647,153,1230218,12,2013-07-25
4642628408,214,1221663,8,2013-06-25
4642694002,46,1221658,15,2013-06-21
4642719396,46,1221658,15,2013-06-21
4642725269,14,1200581,8,2013-05-31
4642733106,95,1230218,39,2013-07-25
4642805023,389,1221658,93,2013-06-25
4642838524,390,1221658,93,2013-06-24
4643015513,399,1221663,93,2013-06-23
4643415769,109,1190530,1,2013-05-16
4643687605,508,1221658,96,2013-06-21
4643697911,508,1221663,96,2013-06-20
4643717800,509,1221663,96,2013-06-21
4643869155,306,1230218,6,2013-07-29
4643935500,31,1221665,17,2013-06-21
4643971643,21,1230218,10,2013-07-26
4643980203,77,1230218,37,2013-07-25
4643982051,101,1230218,20,2013-07-28
4643994091,69,1230218,22,2013-07-26
4644002385,65,1220502,26,2013-07-10
4644026592,70,1203439,34,2013-05-14
4644161361,431,1220502,35,2013-07-01
4644173781,151,1203439,35,2013-05-18
4644240330,187,1221658,47,2013-06-20
4644244063,187,1230218,47,2013-07-28
4644252147,96,1221663,27,2013-06-22
4644252632,96,1230218,27,2013-07-24
4644253448,96,1221658,27,2013-06-20
4644254650,96,1230218,27,2013-07-24
4644288367,214,1221663,8,2013-06-26
4644357164,206,1230218,21,2013-07-25
4644513929,46,1230218,15,2013-07-28
4644529500,95,1230218,39,2013-07-26
4644545397,17,1221658,4,2013-06-21
4644557689,95,1213242,39,2013-05-21
4644942064,395,1221666,93,2013-06-20
4644969964,395,1221658,93,2013-06-24
4645084512,389,1221658,93,2013-06-26
4645262157,392,1221663,93,2013-06-27
4645561046,42,1230218,20,2013-07-24
4645562606,42,1221663,20,2013-06-26
4645828760,401,1221663,96,2013-06-26
4646143887,507,1221658,96,2013-06-20
4646359254,509,1221663,96,2013-06-27
4646477076,507,1221658,96,2013-06-21
4646492561,507,1221658,96,2013-06-23
4646635400,507,1230218,96,2013-07-24
4646714785,508,1221663,96,2013-06-22
4646742269,508,1221658,96,2013-06-28
4646784389,508,1230218,96,2013-07-26
4647102022,31,1221666,17,2013-06-23
4647140554,21,1221667,10,2013-06-20
4647147566,77,1230218,37,2013-07-27
4647279877,187,1221663,47,2013-06-23
4647290385,214,1221663,8,2013-06-20
4647333459,214,1221663,8,2013-06-23
4647335222,214,1221663,8,2013-06-20
4647403878,46,1230218,15,2013-07-24
4647413888,46,1221658,15,2013-06-22
4647416232,46,1221663,15,2013-06-22
4647420179,46,1221658,15,2013-06-22
4647425396,46,1220503,15,2013-07-22
4647425758,46,1230218,15,2013-07-25
4647428576,46,1221658,15,2013-06-21
4647428922,46,1220503,15,2013-07-05
4647431012,46,1230218,15,2013-07-25
4647431588,46,1230218,15,2013-07-25
4647437583,46,1220503,15,2013-07-01
4647439785,46,1220503,15,2013-07-19
4647444973,46,1221663,15,2013-06-30
4647449147,46,1230218,15,2013-07-28
4647449284,46,1220503,15,2013-07-03
4647458475,46,1220503,15,2013-07-18
4647462026,46,1220503,15,2013-07-10
4647463500,46,1230218,15,2013-07-26
4647468137,46,1221658,15,2013-06-21
4647469168,46,1221663,15,2013-06-21
4647474178,46,1220503,15,2013-07-03
4647474261,46,1220503,15,2013-07-06
4647474534,46,1219903,15,2013-07-03
4647479182,46,1221658,15,2013-06-22
4647479896,46,1230218,15,2013-07-28
4647483334,46,1219900,15,2013-06-29
4647483772,46,1230218,15,2013-07-26
4647491855,46,1230218,15,2013-07-25
4647492631,46,1230218,15,2013-07-27
4647503098,46,1230218,15,2013-07-25
4647509192,46,1221658,15,2013-06-22
4647516525,46,1220503,15,2013-07-15
4647517230,46,1219903,15,2013-07-07
4647534129,46,1220503,15,2013-07-08
4647534457,46,1220503,15,2013-07-05
4647534505,46,1230218,15,2013-07-27
4647538200,46,1220503,15,2013-07-07
4647541853,46,1221658,15,2013-06-28
4647545437,46,1221658,15,2013-06-22
4647545587,46,1221658,15,2013-06-21
4647547566,46,1220503,15,2013-07-04
4647554496,46,1220503,15,2013-07-13
4647565066,46,1230218,15,2013-07-24
4648347175,507,1221658,96,2013-06-21
4648374725,507,1221658,96,2013-06-22
4648525996,508,1219900,96,2013-07-02
4648604560,510,1221663,96,2013-06-23
4648723666,508,1221663,96,2013-06-29
4649753509,507,1221663,96,2013-06-21
4650168381,510,1221663,96,2013-06-27
4650952145,510,1221663,96,2013-06-24
4651085089,510,1221658,96,2013-06-20
4651123124,507,1200582,96,2013-06-03
4651237743,368,1221667,93,2013-06-22
4651281303,233,1230218,33,2013-07-24
4651320253,31,1230218,17,2013-07-28
4651416098,89,1230218,16,2013-07-27
4651508667,214,1230218,8,2013-07-29
4651517239,214,1221663,8,2013-06-29
4651593908,4,1221663,1,2013-06-22
4651606040,18,1213242,11,2013-05-28
4651791406,391,1221663,93,2013-06-29
4651916196,394,1221665,93,2013-06-25
4651947828,395,1221663,93,2013-06-22
4651976929,395,1221663,93,2013-06-22
4652308866,525,1221663,93,2013-06-25
4652319982,525,1221663,93,2013-06-21
4652357949,526,1221663,93,2013-06-24
4652358752,526,1221663,93,2013-06-20
4652359837,526,1221663,93,2013-06-22
4652370471,526,1221663,93,2013-06-27
4652381661,526,1221663,93,2013-06-27
4652387542,526,1221658,93,2013-06-24
4652403008,526,1221663,93,2013-06-24
4652445642,526,1221663,93,2013-06-25
4652467738,526,1221663,93,2013-06-23
4652482487,526,1221663,93,2013-06-23
4652496809,526,1221658,93,2013-06-26
4652507815,526,1221663,93,2013-06-21
4652919773,31,1230218,17,2013-07-24
4652979991,68,1230218,4,2013-07-28
4652981025,68,1203439,4,2013-05-12
4653062416,187,1230218,47,2013-07-24
4653068859,96,1230218,27,2013-07-29
4653114356,206,1213242,21,2013-05-21
4653115650,206,1203439,21,2013-05-16
4653171122,46,1221658,15,2013-06-25
4653171335,46,1221658,15,2013-06-21
4653216061,389,1221666,93,2013-06-28
4653815829,109,1190530,1,2013-05-17
4653959720,507,1221667,96,2013-06-22
4654078759,508,1230218,96,2013-07-24
4654120635,510,1221663,96,2013-06-26
4654122500,510,1221663,96,2013-06-27
4654137365,510,1221663,96,2013-06-26
4654167556,510,1221663,96,2013-06-27
4654322821,65,1230218,26,2013-07-27
4654510168,46,1230218,15,2013-07-28
4654522192,46,1230218,15,2013-07-29
4654610929,389,1221666,93,2013-06-22
4654613279,389,1221665,93,2013-06-23
4654677023,391,1221658,93,2013-06-20
4654950178,396,1221666,93,2013-06-28
4655050449,42,1230218,20,2013-07-24
4655220420,85,1203439,22,2013-05-12
4655337268,507,1221663,96,2013-06-27
4655612211,8,1203439,1,2013-05-15
4655633767,306,1221658,6,2013-06-20
4655726990,21,1221658,10,2013-06-21
4655843646,165,1213242,21,2013-05-23
4655886114,26,1230218,16,2013-07-25
4655889820,211,1203439,24,2013-05-15
4655912807,98,1221666,8,2013-06-24
4655977027,187,1203439,47,2013-05-11
4655982948,184,1213242,21,2013-05-21
4655985766,184,1203439,21,2013-05-11
4656002087,214,1230218,8,2013-07-26
4656015405,214,1203439,8,2013-05-13
4656026168,214,1203439,8,2013-05-13
4656068604,214,1230218,8,2013-07-24
4656084284,206,1213242,21,2013-05-20
