id,chain,offer,market,repeattrips,repeater,offerdate,category,quantity,company,offervalue,brand
2814828705,508,1197502,96,0,False,2013-04-01,3203,1,106414464,0.75,13474
2814835397,508,1208251,96,0,False,2013-04-24,2202,1,104460040,2.0,3718
2814849107,509,1200581,96,2,True,2013-04-10,1726,1,104460040,1.25,7668
2814887243,510,1197502,96,0,False,2013-04-23,3203,1,106414464,0.75,13474
2814899108,510,1199256,96,0,False,2013-03-14,4401,1,105100050,2.0,13791
2814917495,510,1197502,96,0,False,2013-04-09,3203,1,106414464,0.75,13474
2815010251,507,1200579,96,0,False,2013-04-12,1703,1,104460040,1.5,7668
2815345012,16,1208329,10,1,True,2013-04-22,2119,1,108079383,1.0,6926
2815360513,21,1199256,10,0,False,2013-03-22,4401,1,105100050,2.0,13791
2815362982,21,1199256,10,0,False,2013-03-15,4401,1,105100050,2.0,13791
2815366426,240,1208251,12,0,False,2013-04-23,2202,1,104460040,2.0,3718
2815367964,100,1199256,10,0,False,2013-03-13,4401,1,105100050,2.0,13791
2815372255,104,1197502,2,0,False,2013-03-26,3203,1,106414464,0.75,13474
2815386136,101,1208251,20,0,False,2013-04-25,2202,1,104460040,2.0,3718
2815423830,64,1208251,21,1,True,2013-04-24,2202,1,104460040,2.0,3718
2815429096,64,1194044,21,3,True,2013-03-13,9909,1,107127979,1.0,6732
2815480939,89,1208251,16,0,False,2013-04-28,2202,1,104460040,2.0,3718
2815489323,89,1200578,16,0,False,2013-04-02,1703,1,104460040,1.5,7668
2815492866,126,1200579,18,0,False,2013-04-03,1703,1,104460040,1.5,7668
2815499780,12,1197502,7,0,False,2013-03-27,3203,1,106414464,0.75,13474
2815502030,12,1204821,7,0,False,2013-04-02,5619,1,107717272,1.5,102504
2815511462,2,1197502,1,0,False,2013-04-06,3203,1,106414464,0.75,13474
2815536224,96,1208503,27,0,False,2013-04-27,6202,1,1087744888,1.5,64486
2815536477,96,1197502,27,0,False,2013-03-30,3203,1,106414464,0.75,13474
2815537613,96,1208503,27,1,True,2013-04-24,6202,1,1087744888,1.5,64486
2815550836,214,1197502,8,0,False,2013-03-25,3203,1,106414464,0.75,13474
2815583500,206,1204576,21,0,False,2013-04-06,5616,1,104610040,1.0,15889
2815586642,46,1199256,15,0,False,2013-03-16,4401,1,105100050,2.0,13791
2815601261,46,1198275,15,0,False,2013-03-25,5558,1,107120272,1.5,5072
2815612797,46,1197502,15,0,False,2013-04-03,3203,1,106414464,0.75,13474
2815620744,46,1197502,15,0,False,2013-04-06,3203,1,106414464,0.75,13474
2815629857,46,1197502,15,0,False,2013-03-30,3203,1,106414464,0.75,13474
2815632618,46,1208251,15,1,True,2013-04-27,2202,1,104460040,2.0,3718
2815720420,48,1208251,9,0,False,2013-04-23,2202,1,104460040,2.0,3718
2815971165,205,1197502,34,0,False,2013-03-27,3203,1,106414464,0.75,13474
2815972850,42,1208329,20,3,True,2013-04-24,2119,1,108079383,1.0,6926
2815973603,42,1197502,20,0,False,2013-04-01,3203,1,106414464,0.75,13474
2816101214,404,1208251,96,0,False,2013-04-30,2202,1,104460040,2.0,3718
2816166020,293,1197502,33,1,True,2013-03-30,3203,1,106414464,0.75,13474
2816167238,285,1198272,33,0,False,2013-03-25,5558,1,107120272,1.5,5072
2816167482,285,1208329,33,0,False,2013-04-23,2119,1,108079383,1.0,6926
2816168558,285,1197502,33,0,False,2013-03-25,3203,1,106414464,0.75,13474
2816169037,285,1200581,33,0,False,2013-03-31,1726,1,104460040,1.25,7668
2816169296,285,1197502,33,0,False,2013-04-05,3203,1,106414464,0.75,13474
2816170986,285,1208251,33,0,False,2013-04-26,2202,1,104460040,2.0,3718
2816171363,285,1197502,33,2,True,2013-03-25,3203,1,106414464,0.75,13474
2816171604,285,1200581,33,0,False,2013-04-06,1726,1,104460040,1.25,7668
2816172200,285,1198274,33,0,False,2013-03-25,5558,1,107120272,1.5,5072
2816174044,285,1208251,33,0,False,2013-04-27,2202,1,104460040,2.0,3718
2816174090,285,1197502,33,0,False,2013-03-30,3203,1,106414464,0.75,13474
2816174547,285,1204576,33,1,True,2013-04-04,5616,1,104610040,1.0,15889
2816175109,285,1204576,33,0,False,2013-04-08,5616,1,104610040,1.0,15889
2816177123,285,1197502,33,0,False,2013-03-29,3203,1,106414464,0.75,13474
2816181550,108,1204576,10,0,False,2013-04-05,5616,1,104610040,1.0,15889
2816253056,377,1203052,9,1,True,2013-04-08,9909,1,1089520383,1.0,28840
2816448983,508,1197502,96,0,False,2013-03-30,3203,1,106414464,0.75,13474
2816521970,509,1208251,96,1,True,2013-04-27,2202,1,104460040,2.0,3718
2818668426,507,1200578,96,0,False,2013-04-01,1703,1,104460040,1.5,7668
2819245721,507,1197502,96,0,False,2013-03-27,3203,1,106414464,0.75,13474
2820908827,508,1208251,96,1,True,2013-04-26,2202,1,104460040,2.0,3718
2821846739,508,1200578,96,0,False,2013-04-02,1703,1,104460040,1.5,7668
2822686010,508,1200581,96,0,False,2013-04-01,1726,1,104460040,1.25,7668
2823343811,508,1200578,96,0,False,2013-04-10,1703,1,104460040,1.5,7668
2823753221,508,1197502,96,0,False,2013-04-21,3203,1,106414464,0.75,13474
2826575866,510,1208251,96,0,False,2013-04-27,2202,1,104460040,2.0,3718
2827973071,31,1199258,17,0,False,2013-03-14,4401,1,105100050,2.0,13791
2828000662,40,1197502,23,0,False,2013-03-25,3203,1,106414464,0.75,13474
2828021009,21,1208329,10,1,True,2013-04-27,2119,1,108079383,1.0,6926
2828047067,77,1198271,37,0,False,2013-03-26,5558,1,107120272,1.5,5072
2828047603,77,1197502,37,0,False,2013-03-29,3203,1,106414464,0.75,13474
2828092945,65,1197502,26,0,False,2013-03-29,3203,1,106414464,0.75,13474
2828093272,64,1194044,21,2,True,2013-03-15,9909,1,107127979,1.0,6732
2828114517,26,1200581,16,0,False,2013-04-06,1726,1,104460040,1.25,7668
2828115364,83,1200581,15,0,False,2013-04-02,1726,1,104460040,1.25,7668
2828120485,211,1197502,24,5,True,2013-03-25,3203,1,106414464,0.75,13474
2828121187,89,1197502,16,0,False,2013-03-28,3203,1,106414464,0.75,13474
2828131653,12,1197502,7,2,True,2013-03-31,3203,1,106414464,0.75,13474
2828134429,12,1208329,7,0,False,2013-04-24,2119,1,108079383,1.0,6926
2828140001,211,1197502,24,1,True,2013-03-25,3203,1,106414464,0.75,13474
2828173960,96,1199256,27,1,True,2013-03-16,4401,1,105100050,2.0,13791
2828188352,214,1197502,8,0,False,2013-04-17,3203,1,106414464,0.75,13474
2828212526,206,1197502,21,0,False,2013-03-25,3203,1,106414464,0.75,13474
2828251194,46,1197502,15,1,True,2013-03-26,3203,1,106414464,0.75,13474
2828295102,95,1197502,39,0,False,2013-03-27,3203,1,106414464,0.75,13474
2828606272,42,1208251,20,1,True,2013-04-26,2202,1,104460040,2.0,3718
2828772124,285,1208329,33,0,False,2013-04-28,2119,1,108079383,1.0,6926
2828773304,285,1197502,33,0,False,2013-04-04,3203,1,106414464,0.75,13474
2828773569,285,1198274,33,1,True,2013-03-27,5558,1,107120272,1.5,5072
2828773595,285,1208251,33,0,False,2013-04-23,2202,1,104460040,2.0,3718
2828773662,285,1198275,33,0,False,2013-03-27,5558,1,107120272,1.5,5072
2828773827,285,1197502,33,0,False,2013-04-06,3203,1,106414464,0.75,13474
2828775187,285,1208329,33,0,False,2013-04-24,2119,1,108079383,1.0,6926
2828775908,285,1197502,33,0,False,2013-03-29,3203,1,106414464,0.75,13474
2828776003,285,1208329,33,0,False,2013-04-23,2119,1,108079383,1.0,6926
2828776312,285,1197502,33,0,False,2013-03-26,3203,1,106414464,0.75,13474
2828777620,285,1197502,33,1,True,2013-03-26,3203,1,106414464,0.75,13474
2828777930,285,1197502,33,0,False,2013-03-31,3203,1,106414464,0.75,13474
2828779171,285,1200581,33,0,False,2013-03-30,1726,1,104460040,1.25,7668
2828780234,285,1197502,33,0,False,2013-03-30,3203,1,106414464,0.75,13474
2828780556,285,1197502,33,0,False,2013-03-28,3203,1,106414464,0.75,13474
2828867172,24,1203052,9,0,False,2013-04-11,9909,1,1089520383,1.0,28840
2828916403,507,1200581,96,0,False,2013-04-09,1726,1,104460040,1.25,7668
2828920885,507,1208251,96,0,False,2013-04-28,2202,1,104460040,2.0,3718
2828968390,507,1200988,96,0,False,2013-03-20,3509,1,103320030,2.0,875
2828996180,508,1208251,96,0,False,2013-04-26,2202,1,104460040,2.0,3718
2829026711,508,1208251,96,0,False,2013-04-25,2202,1,104460040,2.0,3718
2829034022,508,1200581,96,0,False,2013-04-06,1726,1,104460040,1.25,7668
2829084218,510,1200584,96,0,False,2013-03-30,3504,1,104460040,1.25,7668
2829087840,510,1200579,96,0,False,2013-04-04,1703,1,104460040,1.5,7668
2829175265,85,1197502,22,1,True,2013-03-27,3203,1,106414464,0.75,13474
2829177825,21,1200988,10,0,False,2013-03-26,3509,1,103320030,2.0,875
2829178677,21,1208329,10,0,False,2013-04-25,2119,1,108079383,1.0,6926
2829181106,240,1199258,12,0,False,2013-03-14,4401,1,105100050,2.0,13791
2829209361,101,1204576,20,0,False,2013-04-21,5616,1,104610040,1.0,15889
2829211560,101,1197502,20,0,False,2013-03-25,3203,1,106414464,0.75,13474
2829212536,77,1208329,37,0,False,2013-04-26,2119,1,108079383,1.0,6926
2829230755,68,1194044,4,0,False,2013-03-16,9909,1,107127979,1.0,6732
2829297855,98,1200581,8,0,False,2013-04-01,1726,1,104460040,1.25,7668
2829300294,151,1208251,35,1,True,2013-04-25,2202,1,104460040,2.0,3718
2829302268,12,1197502,7,0,False,2013-03-31,3203,1,106414464,0.75,13474
2829310344,140,1200581,45,0,False,2013-04-03,1726,1,104460040,1.25,7668
2829325925,166,1203052,14,5,True,2013-04-06,9909,1,1089520383,1.0,28840
2829330054,166,1203052,14,1,True,2013-04-02,9909,1,1089520383,1.0,28840
2829334813,96,1208503,27,0,False,2013-04-24,6202,1,1087744888,1.5,64486
2829348240,214,1198271,8,0,False,2013-03-27,5558,1,107120272,1.5,5072
2829391214,46,1198271,15,1,True,2013-03-27,5558,1,107120272,1.5,5072
2829404885,46,1208329,15,1,True,2013-04-29,2119,1,108079383,1.0,6926
2829409086,46,1208251,15,0,False,2013-04-24,2202,1,104460040,2.0,3718
2829424208,46,1199258,15,0,False,2013-03-23,4401,1,105100050,2.0,13791
2829437855,17,1197502,4,0,False,2013-03-26,3203,1,106414464,0.75,13474
2829926133,285,1204576,33,0,False,2013-04-04,5616,1,104610040,1.0,15889
2829926242,285,1197502,33,0,False,2013-04-01,3203,1,106414464,0.75,13474
2829927334,285,1197502,33,0,False,2013-04-16,3203,1,106414464,0.75,13474
2829927368,285,1198273,33,0,False,2013-03-26,5558,1,107120272,1.5,5072
2829928287,285,1197502,33,0,False,2013-03-29,3203,1,106414464,0.75,13474
2829929554,285,1198274,33,0,False,2013-03-27,5558,1,107120272,1.5,5072
2829931031,285,1198274,33,0,False,2013-03-27,5558,1,107120272,1.5,5072
2829933661,285,1208503,33,3,True,2013-04-26,6202,1,1087744888,1.5,64486
2829996130,377,1203052,9,0,False,2013-04-08,9909,1,1089520383,1.0,28840
2830009419,24,1203052,9,0,False,2013-04-14,9909,1,1089520383,1.0,28840
2830017373,24,1203052,9,1,True,2013-04-18,9909,1,1089520383,1.0,28840
2830053484,507,1199256,96,0,False,2013-03-22,4401,1,105100050,2.0,13791
2830066213,507,1208251,96,0,False,2013-04-29,2202,1,104460040,2.0,3718
2830083603,507,1200582,96,0,False,2013-03-30,1726,1,104460040,1.25,7668
2830143566,508,1199258,96,0,False,2013-03-25,4401,1,105100050,2.0,13791
2830189189,508,1197502,96,1,True,2013-03-26,3203,1,106414464,0.75,13474
2830189804,508,1200581,96,0,False,2013-04-06,1726,1,104460040,1.25,7668
2830216238,510,1200581,96,1,True,2013-04-04,1726,1,104460040,1.25,7668
2830223552,510,1197502,96,0,False,2013-03-30,3203,1,106414464,0.75,13474
2830267666,510,1200581,96,1,True,2013-04-03,1726,1,104460040,1.25,7668
2830495607,85,1197502,22,0,False,2013-03-25,3203,1,106414464,0.75,13474
2830496988,21,1208252,10,0,False,2013-04-29,2202,1,104460040,3.0,3718
2830498720,21,1199256,10,0,False,2013-03-14,4401,1,105100050,2.0,13791
2830523056,77,1200584,37,0,False,2013-04-02,3504,1,104460040,1.25,7668
2830523137,77,1208329,37,0,False,2013-04-27,2119,1,108079383,1.0,6926
2830524587,77,1208329,37,0,False,2013-04-22,2119,1,108079383,1.0,6926
2830540948,70,1208251,34,1,True,2013-04-24,2202,1,104460040,2.0,3718
2830597888,89,1208329,16,1,True,2013-04-22,2119,1,108079383,1.0,6926
2830603965,211,1208251,24,0,False,2013-04-30,2202,1,104460040,2.0,3718
2830617049,63,1208329,14,2,True,2013-04-22,2119,1,108079383,1.0,6926
2830620245,63,1208252,14,0,False,2013-04-24,2202,1,104460040,3.0,3718
2830621163,2,1208251,1,1,True,2013-04-28,2202,1,104460040,2.0,3718
2830629477,140,1200581,45,0,False,2013-04-02,1726,1,104460040,1.25,7668
2830631906,191,1204576,39,1,True,2013-04-30,5616,1,104610040,1.0,15889
2830695489,46,1208251,15,0,False,2013-04-24,2202,1,104460040,2.0,3718
2830725134,46,1197502,15,0,False,2013-03-25,3203,1,106414464,0.75,13474
2830733576,46,1198273,15,0,False,2013-03-27,5558,1,107120272,1.5,5072
2830764662,14,1197502,8,0,False,2013-03-26,3203,1,106414464,0.75,13474
2830772220,88,1200581,14,2,True,2013-04-01,1726,1,104460040,1.25,7668
2831091423,205,1198274,34,0,False,2013-03-27,5558,1,107120272,1.5,5072
2831092879,42,1197502,20,1,True,2013-04-09,3203,1,106414464,0.75,13474
2831122808,402,1208251,96,0,False,2013-04-30,2202,1,104460040,2.0,3718
2831275865,285,1204576,33,0,False,2013-04-07,5616,1,104610040,1.0,15889
2831276482,285,1197502,33,0,False,2013-03-25,3203,1,106414464,0.75,13474
2831280832,285,1198274,33,0,False,2013-03-27,5558,1,107120272,1.5,5072
2831282025,285,1197502,33,0,False,2013-03-28,3203,1,106414464,0.75,13474
2831286418,313,1208251,10,1,True,2013-04-30,2202,1,104460040,2.0,3718
2831416730,507,1208251,96,2,True,2013-04-26,2202,1,104460040,2.0,3718
2831436297,507,1197502,96,1,True,2013-03-27,3203,1,106414464,0.75,13474
2831809610,85,1197502,22,0,False,2013-03-25,3203,1,106414464,0.75,13474
2831815864,21,1208501,10,0,False,2013-04-28,6202,1,1087744888,1.5,64486
2831816317,21,1208329,10,2,True,2013-04-24,2119,1,108079383,1.0,6926
2831817091,21,1208329,10,1,True,2013-04-22,2119,1,108079383,1.0,6926
2831817977,21,1208329,10,1,True,2013-04-27,2119,1,108079383,1.0,6926
2831818011,21,1208329,10,1,True,2013-04-25,2119,1,108079383,1.0,6926
2831818020,21,1197502,10,2,True,2013-03-25,3203,1,106414464,0.75,13474
2831818117,21,1208252,10,0,False,2013-04-23,2202,1,104460040,3.0,3718
2831823361,104,1197502,2,0,False,2013-03-27,3203,1,106414464,0.75,13474
2831840723,101,1208251,20,0,False,2013-04-28,2202,1,104460040,2.0,3718
2831912369,165,1197502,21,1,True,2013-03-27,3203,1,106414464,0.75,13474
2831912424,165,1208251,21,0,False,2013-04-24,2202,1,104460040,2.0,3718
2831913597,26,1197502,16,0,False,2013-03-25,3203,1,106414464,0.75,13474
2831915457,143,1197502,34,1,True,2013-03-26,3203,1,106414464,0.75,13474
2831922050,431,1197502,35,0,False,2013-03-27,3203,1,106414464,0.75,13474
2831922214,58,1197502,28,0,False,2013-03-27,3203,1,106414464,0.75,13474
2831923576,98,1197502,8,0,False,2013-04-08,3203,1,106414464,0.75,13474
2831923647,126,1208251,18,0,False,2013-04-29,2202,1,104460040,2.0,3718
2831930155,151,1197502,35,0,False,2013-03-25,3203,1,106414464,0.75,13474
2831940542,12,1197502,7,0,False,2013-03-25,3203,1,106414464,0.75,13474
2831975861,96,1204576,27,0,False,2013-04-07,5616,1,104610040,1.0,15889
2832000761,214,1197502,8,0,False,2013-03-25,3203,1,106414464,0.75,13474
2832126931,360,1208501,37,0,False,2013-04-30,6202,1,1087744888,1.5,64486
2832444189,42,1208329,20,0,False,2013-04-29,2119,1,108079383,1.0,6926
2832444364,42,1199258,20,0,False,2013-03-27,4401,1,105100050,2.0,13791
2832444674,42,1198271,20,0,False,2013-03-25,5558,1,107120272,1.5,5072
2832656944,285,1197502,33,0,False,2013-03-27,3203,1,106414464,0.75,13474
2832657419,285,1198272,33,0,False,2013-03-25,5558,1,107120272,1.5,5072
2832658061,285,1197502,33,0,False,2013-03-26,3203,1,106414464,0.75,13474
2832658276,285,1198271,33,1,True,2013-03-27,5558,1,107120272,1.5,5072
2832658804,285,1208503,33,0,False,2013-04-25,6202,1,1087744888,1.5,64486
2832660104,285,1197502,33,0,False,2013-04-09,3203,1,106414464,0.75,13474
2832660543,285,1197502,33,0,False,2013-04-06,3203,1,106414464,0.75,13474
2832668869,108,1208251,10,1,True,2013-04-23,2202,1,104460040,2.0,3718
2832790921,507,1208251,96,0,False,2013-04-30,2202,1,104460040,2.0,3718
2832792578,507,1200581,96,0,False,2013-04-06,1726,1,104460040,1.25,7668
2832905302,508,1208251,96,0,False,2013-04-23,2202,1,104460040,2.0,3718
2832958663,508,1197502,96,2,True,2013-03-27,3203,1,106414464,0.75,13474
2833034760,510,1208251,96,0,False,2013-04-24,2202,1,104460040,2.0,3718
2833049430,510,1208251,96,1,True,2013-04-23,2202,1,104460040,2.0,3718
2833294564,21,1199256,10,0,False,2013-03-14,4401,1,105100050,2.0,13791
2833296066,21,1208501,10,2,True,2013-04-30,6202,1,1087744888,1.5,64486
2833296247,21,1197502,10,0,False,2013-03-30,3203,1,106414464,0.75,13474
2833297523,21,1208501,10,0,False,2013-04-24,6202,1,1087744888,1.5,64486
2833298235,21,1199258,10,0,False,2013-03-22,4401,1,105100050,2.0,13791
2833300545,21,1208329,10,5,True,2013-04-28,2119,1,108079383,1.0,6926
2833302011,21,1208329,10,0,False,2013-04-22,2119,1,108079383,1.0,6926
2833303928,240,1198274,12,0,False,2013-03-26,5558,1,107120272,1.5,5072
2833323042,240,1198275,12,0,False,2013-03-27,5558,1,107120272,1.5,5072
2833323323,240,1208501,12,0,False,2013-04-25,6202,1,1087744888,1.5,64486
2833345975,101,1208251,20,0,False,2013-04-26,2202,1,104460040,2.0,3718
2833346072,101,1197502,20,0,False,2013-03-26,3203,1,106414464,0.75,13474
2833359802,101,1197502,20,0,False,2013-03-27,3203,1,106414464,0.75,13474
2833359886,101,1208251,20,1,True,2013-04-26,2202,1,104460040,2.0,3718
2833363145,77,1197502,37,0,False,2013-04-16,3203,1,106414464,0.75,13474
2833364823,101,1197502,20,0,False,2013-03-25,3203,1,106414464,0.75,13474
2833383032,70,1194044,34,1,True,2013-03-04,9909,1,107127979,1.0,6732
2833400781,68,1194044,4,0,False,2013-03-05,9909,1,107127979,1.0,6732
2833417420,64,1194044,21,0,False,2013-03-03,9909,1,107127979,1.0,6732
2833420946,65,1208329,26,2,True,2013-04-26,2119,1,108079383,1.0,6926
2833434977,71,1194044,35,0,False,2013-03-15,9909,1,107127979,1.0,6732
2833480564,64,1194044,21,3,True,2013-03-06,9909,1,107127979,1.0,6732
2833489157,64,1194044,21,1,True,2013-03-04,9909,1,107127979,1.0,6732
2833502514,65,1208329,26,0,False,2013-04-22,2119,1,108079383,1.0,6926
2833507571,65,1197502,26,1,True,2013-03-26,3203,1,106414464,0.75,13474
2833508641,64,1194044,21,4,True,2013-04-03,9909,1,107127979,1.0,6732
2833508800,64,1194044,21,2,True,2013-03-02,9909,1,107127979,1.0,6732
2833510491,64,1194044,21,0,False,2013-03-12,9909,1,107127979,1.0,6732
2833512643,64,1194044,21,0,False,2013-03-03,9909,1,107127979,1.0,6732
2833523472,165,1197502,21,0,False,2013-03-30,3203,1,106414464,0.75,13474
2833525078,165,1197502,21,0,False,2013-03-25,3203,1,106414464,0.75,13474
2833528116,26,1197502,16,0,False,2013-04-06,3203,1,106414464,0.75,13474
2833533029,143,1197502,34,0,False,2013-03-28,3203,1,106414464,0.75,13474
2833546162,12,1197502,7,0,False,2013-03-27,3203,1,106414464,0.75,13474
2833547874,63,1204576,14,0,False,2013-04-25,5616,1,104610040,1.0,15889
2833548171,12,1197502,7,2,True,2013-03-25,3203,1,106414464,0.75,13474
2833548206,12,1197502,7,0,False,2013-03-26,3203,1,106414464,0.75,13474
2833549769,63,1200581,14,0,False,2013-04-02,1726,1,104460040,1.25,7668
2833552287,211,1208251,24,0,False,2013-04-24,2202,1,104460040,2.0,3718
2833552436,211,1208251,24,0,False,2013-04-26,2202,1,104460040,2.0,3718
2833558062,63,1208329,14,1,True,2013-04-22,2119,1,108079383,1.0,6926
2833590104,98,1208251,8,3,True,2013-04-30,2202,1,104460040,2.0,3718
2833591249,98,1200581,8,0,False,2013-04-06,1726,1,104460040,1.25,7668
2833603197,12,1208251,7,0,False,2013-04-28,2202,1,104460040,2.0,3718
2833609272,211,1208251,24,0,False,2013-04-26,2202,1,104460040,2.0,3718
2833609912,431,1200579,35,0,False,2013-04-01,1703,1,104460040,1.5,7668
2833613908,2,1197502,1,0,False,2013-03-25,3203,1,106414464,0.75,13474
2833619714,2,1208329,1,0,False,2013-04-22,2119,1,108079383,1.0,6926
2833620037,2,1204576,1,0,False,2013-04-13,5616,1,104610040,1.0,15889
2833620921,2,1204576,1,0,False,2013-04-18,5616,1,104610040,1.0,15889
2833628160,191,1197502,39,0,False,2013-04-06,3203,1,106414464,0.75,13474
2833629621,191,1204576,39,2,True,2013-04-22,5616,1,104610040,1.0,15889
2833652675,166,1203052,14,6,True,2013-04-05,9909,1,1089520383,1.0,28840
2833657561,356,1208329,14,0,False,2013-04-22,2119,1,108079383,1.0,6926
2833668140,96,1198274,27,0,False,2013-03-25,5558,1,107120272,1.5,5072
2833668876,96,1198271,27,0,False,2013-03-26,5558,1,107120272,1.5,5072
2833669180,96,1208329,27,2,True,2013-04-25,2119,1,108079383,1.0,6926
2833670108,96,1204576,27,0,False,2013-04-05,5616,1,104610040,1.0,15889
2833671039,96,1208329,27,0,False,2013-04-22,2119,1,108079383,1.0,6926
2833671455,96,1204576,27,1,True,2013-04-07,5616,1,104610040,1.0,15889
2833672234,96,1198273,27,0,False,2013-03-25,5558,1,107120272,1.5,5072
2833681523,214,1208329,8,0,False,2013-04-26,2119,1,108079383,1.0,6926
2833719297,214,1197502,8,0,False,2013-03-27,3203,1,106414464,0.75,13474
2833725552,214,1198275,8,0,False,2013-03-27,5558,1,107120272,1.5,5072
2833758944,214,1208251,8,0,False,2013-04-25,2202,1,104460040,2.0,3718
2833798271,46,1204576,15,4,True,2013-04-07,5616,1,104610040,1.0,15889
2833814536,46,1208251,15,0,False,2013-04-23,2202,1,104460040,2.0,3718
2833863838,46,1199258,15,0,False,2013-03-31,4401,1,105100050,2.0,13791
2833891585,46,1197502,15,0,False,2013-04-01,3203,1,106414464,0.75,13474
2833896681,46,1197502,15,1,True,2013-03-26,3203,1,106414464,0.75,13474
2833897290,46,1197502,15,0,False,2013-04-25,3203,1,106414464,0.75,13474
2833924213,46,1199258,15,1,True,2013-03-16,4401,1,105100050,2.0,13791
2833962316,88,1208251,14,2,True,2013-04-23,2202,1,104460040,2.0,3718
2833969968,4,1197502,1,0,False,2013-03-26,3203,1,106414464,0.75,13474
2833977863,15,1197502,9,0,False,2013-03-28,3203,1,106414464,0.75,13474
2833994265,14,1200581,8,0,False,2013-04-02,1726,1,104460040,1.25,7668
2833994770,88,1200582,14,0,False,2013-03-30,1726,1,104460040,1.25,7668
2833998221,88,1197502,14,0,False,2013-03-26,3203,1,106414464,0.75,13474
2834000845,95,1204576,39,0,False,2013-04-05,5616,1,104610040,1.0,15889
2834031743,360,1204822,37,0,False,2013-04-04,5619,1,107717272,1.5,102504
2834064789,48,1197502,9,0,False,2013-03-26,3203,1,106414464,0.75,13474
2834732551,42,1197502,20,0,False,2013-03-25,3203,1,106414464,0.75,13474
2834733127,42,1197502,20,0,False,2013-03-29,3203,1,106414464,0.75,13474
2834734479,42,1208329,20,4,True,2013-04-28,2119,1,108079383,1.0,6926
2834734735,42,1208329,20,0,False,2013-04-28,2119,1,108079383,1.0,6926
2835253437,285,1197502,33,0,False,2013-04-19,3203,1,106414464,0.75,13474
2835254675,285,1197502,33,1,True,2013-03-31,3203,1,106414464,0.75,13474
2835255792,285,1198272,33,0,False,2013-03-25,5558,1,107120272,1.5,5072
2835256422,285,1198271,33,0,False,2013-03-26,5558,1,107120272,1.5,5072
2835257328,285,1197502,33,0,False,2013-03-25,3203,1,106414464,0.75,13474
2835258087,285,1197502,33,0,False,2013-03-25,3203,1,106414464,0.75,13474
2835262735,285,1197502,33,0,False,2013-03-30,3203,1,106414464,0.75,13474
2835262896,285,1197502,33,0,False,2013-04-07,3203,1,106414464,0.75,13474
2835263407,285,1208251,33,1,True,2013-04-29,2202,1,104460040,2.0,3718
2835264131,285,1200584,33,0,False,2013-04-07,3504,1,104460040,1.25,7668
2835264817,285,1204576,33,0,False,2013-04-06,5616,1,104610040,1.0,15889
2835265986,285,1197502,33,0,False,2013-03-31,3203,1,106414464,0.75,13474
2835268008,285,1208501,33,0,False,2013-04-26,6202,1,1087744888,1.5,64486
2835268047,285,1208501,33,3,True,2013-04-25,6202,1,1087744888,1.5,64486
2835305224,134,1199258,15,0,False,2013-03-15,4401,1,105100050,2.0,13791
2835424279,180,1197502,2,0,False,2013-03-25,3203,1,106414464,0.75,13474
2835439979,377,1203052,9,0,False,2013-04-02,9909,1,1089520383,1.0,28840
2835527344,507,1197502,96,0,False,2013-04-03,3203,1,106414464,0.75,13474
2835527750,507,1200582,96,0,False,2013-04-15,1726,1,104460040,1.25,7668
2835540076,507,1208251,96,0,False,2013-04-24,2202,1,104460040,2.0,3718
2835562201,507,1199256,96,0,False,2013-03-14,4401,1,105100050,2.0,13791
2835596836,507,1200581,96,0,False,2013-04-07,1726,1,104460040,1.25,7668
2835612180,507,1197502,96,0,False,2013-04-04,3203,1,106414464,0.75,13474
2835698788,508,1197502,96,0,False,2013-03-28,3203,1,106414464,0.75,13474
2835727651,508,1197502,96,0,False,2013-03-29,3203,1,106414464,0.75,13474
2835729467,508,1197502,96,2,True,2013-03-27,3203,1,106414464,0.75,13474
2835748222,507,1197502,96,2,True,2013-03-27,3203,1,106414464,0.75,13474
2835768953,510,1208251,96,1,True,2013-04-24,2202,1,104460040,2.0,3718
2835909590,507,1199256,96,0,False,2013-03-13,4401,1,105100050,2.0,13791
2835934884,507,1199256,96,0,False,2013-03-15,4401,1,105100050,2.0,13791
2835975972,507,1200578,96,0,False,2013-03-30,1703,1,104460040,1.5,7668
2835993909,507,1208252,96,0,False,2013-04-23,2202,1,104460040,3.0,3718
2836026768,508,1200581,96,0,False,2013-04-14,1726,1,104460040,1.25,7668
2836030735,508,1197502,96,0,False,2013-04-20,3203,1,106414464,0.75,13474
2836083949,508,1197502,96,2,True,2013-03-30,3203,1,106414464,0.75,13474
2836116966,508,1200578,96,0,False,2013-04-02,1703,1,104460040,1.5,7668
2836142335,510,1200581,96,0,False,2013-03-30,1726,1,104460040,1.25,7668
2836150294,510,1200578,96,0,False,2013-03-30,1703,1,104460040,1.5,7668
2836166431,510,1208252,96,0,False,2013-04-28,2202,1,104460040,3.0,3718
2836296820,21,1199256,10,0,False,2013-03-17,4401,1,105100050,2.0,13791
2836296950,21,1208501,10,1,True,2013-04-26,6202,1,1087744888,1.5,64486
2836297536,21,1197502,10,1,True,2013-03-26,3203,1,106414464,0.75,13474
2836299543,21,1208329,10,0,False,2013-04-29,2119,1,108079383,1.0,6926
2836325146,101,1197502,20,0,False,2013-03-27,3203,1,106414464,0.75,13474
